@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,83,9,0,90.217391,9.782609,0,0.803419,0.097826,0.312772,19.79388,62.926977,91.214767,9666,-9574.785233,0.991465,105.065217,-104.073753,73.067269,0.794209,80.104649,0.926829,38,0.117647,6,0.882353,45,0.073171,3,0.863636,0.926829,0.894118,0.805149,0.904591,0.833052,0.902174,0.092992,0.907008,0.097826,0.904583,0.902174,0.902418,0.805149,0.904591,0.865964,0.901604,0.902174,0.037,0.001,0.032528,0.000111,32.528,0.111,11570,139180,18070,90.217391,50,?,?,?
R_data_frame,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.690533,0.152174,0.390095,30.79048,78.48373,91.214767,15036,-14944.785233,0.991465,163.434783,-162.443318,62.985326,0.684623,69.051676,0.804878,33,0.117647,6,0.882353,45,0.195122,8,0.846154,0.804878,0.825,0.691209,0.843615,0.768007,0.847826,0.160595,0.839405,0.152174,0.847763,0.847826,0.847387,0.691209,0.843615,0.793717,0.845192,0.847826,0.031,0,0.030834,0.000101,30.834,0.101,11570,139180,18070,84.782609,50,?,?,?
R_data_frame,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,77,15,0,83.695652,16.304348,0,0.666021,0.163043,0.403786,32.9898,81.238378,91.214767,16110,-16018.785233,0.991465,175.108696,-174.117231,60.968937,0.662706,66.841082,0.756098,31,0.098039,5,0.901961,46,0.243902,10,0.861111,0.756098,0.805195,0.670187,0.829029,0.75978,0.836957,0.178898,0.821102,0.163043,0.839113,0.836957,0.835472,0.670187,0.829029,0.779439,0.832504,0.836957,0.038,0,0.037513,0.000094,37.513,0.094,11570,139180,18070,83.695652,50,?,?,?
R_data_frame,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.737268,0.130435,0.361158,26.39184,72.661814,91.214767,12888,-12796.785233,0.991465,140.086957,-139.095492,67.018103,0.728458,73.472865,0.878049,36,0.137255,7,0.862745,44,0.121951,5,0.837209,0.878049,0.857143,0.737976,0.870397,0.789458,0.869565,0.128771,0.871229,0.130435,0.870886,0.869565,0.869814,0.737976,0.870397,0.823461,0.868571,0.869565,0.033,0,0.032695,0.000108,32.695,0.108,11570,139180,18070,86.956522,50,?,?,?
R_data_frame,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,71,21,0,77.173913,22.826087,0,0.534682,0.228261,0.477767,46.18572,96.122545,91.214767,22554,-22462.785233,0.991465,245.152174,-244.160709,48.870605,0.531202,53.577514,0.707317,29,0.176471,9,0.823529,42,0.292683,12,0.763158,0.707317,0.734177,0.535867,0.765423,0.670229,0.771739,0.240893,0.759107,0.228261,0.771262,0.771739,0.770666,0.535867,0.765423,0.707991,0.767089,0.771739,0.033,0,0.032931,0.000115,32.931,0.115,11570,139180,18070,77.173913,50,?,?,?
R_data_frame,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,85,7,0,92.391304,7.608696,0,0.846374,0.076087,0.275839,15.39524,55.496377,91.214767,7518,-7426.785233,0.991465,81.717391,-80.725926,77.100046,0.838044,84.525838,0.926829,38,0.078431,4,0.921569,47,0.073171,3,0.904762,0.926829,0.915663,0.846578,0.924199,0.871169,0.923913,0.075515,0.924485,0.076087,0.924296,0.923913,0.923995,0.846578,0.924199,0.892558,0.923178,0.923913,0.035,0,0.034679,0.000103,34.679,0.103,11570,139180,18070,92.391304,50,?,?,?
R_data_frame,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,827,91,77,14,0,84.615385,15.384615,0,0.685121,0.153846,0.392232,31.09944,78.830104,90.361617,15036,-14945.638383,0.992985,165.230769,-164.237784,62.127471,0.682719,68.75427,0.756098,31,0.08,4,0.92,46,0.243902,10,0.885714,0.756098,0.815789,0.691446,0.838049,0.779577,0.846154,0.170056,0.829944,0.153846,0.850392,0.846154,0.844435,0.691446,0.838049,0.790617,0.841857,0.846154,0.039,0.001,0.034555,0.000098,34.555,0.098,11570,139345,17905,84.615385,50,?,?,?
R_data_frame,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,827,91,76,15,0,83.516484,16.483516,0,0.664866,0.164835,0.405999,33.320829,81.59691,90.361617,16110,-16019.638383,0.992985,177.032967,-176.039982,60.110746,0.660558,66.522432,0.780488,32,0.12,6,0.88,44,0.219512,9,0.842105,0.780488,0.810127,0.666365,0.830244,0.756154,0.835165,0.174677,0.825323,0.164835,0.835558,0.835165,0.834436,0.666365,0.830244,0.778322,0.832248,0.835165,0.03,0.001,0.03045,0.00013,30.45,0.13,11570,139345,17905,83.516484,50,?,?,?
R_data_frame,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.755082,0.119565,0.345782,24.19252,69.568391,91.214767,11814,-11722.785233,0.991465,128.413043,-127.421579,69.034492,0.750375,75.68346,0.804878,33,0.058824,3,0.941176,48,0.195122,8,0.916667,0.804878,0.857143,0.759805,0.873027,0.824761,0.880435,0.13438,0.86562,0.119565,0.88367,0.880435,0.879346,0.759805,0.873027,0.832838,0.87717,0.880435,0.035,0,0.034869,0.000108,34.869,0.108,11570,139180,18070,88.043478,50,?,?,?
R_data_frame,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,77,15,0,83.695652,16.304348,0,0.66763,0.163043,0.403786,32.9898,81.238378,91.214767,16110,-16018.785233,0.991465,175.108696,-174.117231,60.968937,0.662706,66.841082,0.780488,32,0.117647,6,0.882353,45,0.219512,9,0.842105,0.780488,0.810127,0.66911,0.83142,0.755079,0.836957,0.174116,0.825884,0.163043,0.837243,0.836957,0.83619,0.66911,0.83142,0.780264,0.833635,0.836957,0.031,0.001,0.03081,0.000138,30.81,0.138,11570,139180,18070,83.695652,50,?,?,?
R_data_frame,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.737268,0.130435,0.361158,26.39184,72.661814,91.214767,12888,-12796.785233,0.991465,140.086957,-139.095492,67.018103,0.728458,73.472865,0.878049,36,0.137255,7,0.862745,44,0.121951,5,0.837209,0.878049,0.857143,0.737976,0.870397,0.789458,0.869565,0.128771,0.871229,0.130435,0.870886,0.869565,0.869814,0.737976,0.870397,0.823461,0.868571,0.869565,0.032,0,0.032278,0.000083,32.278,0.083,11570,139180,18070,86.956522,50,?,?,?
R_data_frame,10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.736011,0.130435,0.361158,26.39184,72.661814,91.214767,12888,-12796.785233,0.991465,140.086957,-139.095492,67.018103,0.728458,73.472865,0.853659,35,0.117647,6,0.882353,45,0.146341,6,0.853659,0.853659,0.853659,0.736011,0.868006,0.79395,0.869565,0.133554,0.866446,0.130435,0.869565,0.869565,0.869565,0.736011,0.868006,0.821564,0.868006,0.869565,0.023,0,0.023342,0.000083,23.342,0.083,11570,139180,18070,86.956522,50,?,?,?
R_data_frame,10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,74,18,0,80.434783,19.565217,0,0.596294,0.195652,0.442326,39.58776,88.992185,91.214767,19332,-19240.785233,0.991465,210.130435,-209.13897,54.919771,0.596954,60.209298,0.682927,28,0.098039,5,0.901961,46,0.317073,13,0.848485,0.682927,0.756757,0.606131,0.792444,0.720757,0.804348,0.21946,0.78054,0.195652,0.810333,0.804348,0.800887,0.606131,0.792444,0.741165,0.79656,0.804348,0.038,0,0.032737,0.000087,32.737,0.087,11570,139180,18070,80.434783,50,?,?,?
R_data_frame,10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.756262,0.119565,0.345782,24.19252,69.568391,91.214767,11814,-11722.785233,0.991465,128.413043,-127.421579,69.034492,0.750375,75.68346,0.829268,34,0.078431,4,0.921569,47,0.170732,7,0.894737,0.829268,0.860759,0.757938,0.875418,0.818064,0.880435,0.129598,0.870402,0.119565,0.881229,0.880435,0.879873,0.757938,0.875418,0.83332,0.877999,0.880435,0.028,0,0.027233,0.000087,27.233,0.087,11570,139180,18070,88.043478,50,?,?,?
R_data_frame,10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,76,16,0,82.608696,17.391304,0,0.649691,0.173913,0.417029,35.18912,83.902636,91.214767,17184,-17092.785233,0.991465,186.782609,-185.791144,58.952548,0.640789,64.630487,0.829268,34,0.176471,9,0.823529,42,0.170732,7,0.790698,0.829268,0.809524,0.650314,0.826399,0.731787,0.826087,0.173289,0.826711,0.173913,0.827531,0.826087,0.826418,0.650314,0.826399,0.771657,0.824762,0.826087,0.034,0,0.033859,0.000085,33.859,0.085,11570,139180,18070,82.608696,50,?,?,?
R_data_frame,10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.736011,0.130435,0.361158,26.39184,72.661814,91.214767,12888,-12796.785233,0.991465,140.086957,-139.095492,67.018103,0.728458,73.472865,0.853659,35,0.117647,6,0.882353,45,0.146341,6,0.853659,0.853659,0.853659,0.736011,0.868006,0.79395,0.869565,0.133554,0.866446,0.130435,0.869565,0.869565,0.869565,0.736011,0.868006,0.821564,0.868006,0.869565,0.034,0,0.033784,0.000085,33.784,0.085,11570,139180,18070,86.956522,50,?,?,?
R_data_frame,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,827,91,79,12,0,86.813187,13.186813,0,0.733659,0.131868,0.363137,26.656663,72.982495,90.361617,12888,-12797.638383,0.992985,141.626374,-140.633389,66.16092,0.727043,73.217946,0.853659,35,0.12,6,0.88,44,0.146341,6,0.853659,0.853659,0.853659,0.733659,0.866829,0.794667,0.868132,0.134473,0.865527,0.131868,0.868132,0.868132,0.868132,0.733659,0.866829,0.819759,0.866829,0.868132,0.036,0,0.035675,0.000085,35.675,0.085,11570,139345,17905,86.813187,50,?,?,?
R_data_frame,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20211013.1108,827,91,75,16,0,82.417582,17.582418,0,0.643312,0.175824,0.419314,35.542217,84.272926,90.361617,17184,-17093.638383,0.992985,188.835165,-187.84218,58.094021,0.638396,64.290594,0.780488,32,0.14,7,0.86,43,0.219512,9,0.820513,0.780488,0.8,0.643952,0.820244,0.739301,0.824176,0.183688,0.816312,0.175824,0.824035,0.824176,0.823702,0.643952,0.820244,0.766101,0.821569,0.824176,0.028,0.001,0.02803,0.000085,28.03,0.085,11570,139345,17905,82.417582,50,?,?,?
R_data_frame,1,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,74,18,0,80.434783,19.565217,0,0.604017,0.22275,0.362081,45.070588,72.84763,91.214767,52.851184,38.363583,0.991465,0.574469,0.416995,51.33315,0.557969,56.277236,0.780488,32,0.176471,9,0.823529,42,0.219512,9,0.780488,0.780488,0.780488,0.604017,0.917264,0.918333,0.804348,0.200331,0.799669,0.195652,0.804348,0.804348,0.804348,0.604017,0.917264,0.923544,0.802009,0.804348,0.184,0,0.170359,0.000512,170.359,0.512,9900,139180,18070,98.913043,82.608696,?,61.111111,15
R_data_frame,1,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,76,16,0,82.608696,17.391304,0,0.639392,0.228335,0.354679,46.200624,71.358483,91.214767,53.256143,37.958624,0.991465,0.578871,0.412594,51.234187,0.556893,56.168742,0.682927,28,0.058824,3,0.941176,48,0.317073,13,0.903226,0.682927,0.777778,0.656278,0.901483,0.882528,0.826087,0.201984,0.798016,0.173913,0.838733,0.826087,0.821774,0.656278,0.901483,0.893323,0.81746,0.826087,0.065,0,0.064655,0.000184,64.655,0.184,9900,139180,18070,98.913043,90.217391,?,27.777778,5
R_data_frame,1,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,81,11,0,88.043478,11.956522,0,0.758588,0.184441,0.280912,37.319401,56.517172,91.214767,34.343344,56.871423,0.991465,0.373297,0.618168,59.596204,0.647785,65.336136,0.878049,36,0.117647,6,0.882353,45,0.121951,5,0.857143,0.878049,0.86747,0.758771,0.967001,0.964633,0.880435,0.120033,0.879967,0.119565,0.880901,0.880435,0.880563,0.758771,0.967001,0.969596,0.879279,0.880435,0.053,0,0.052972,0.000109,52.972,0.109,9900,139180,18070,100,85.326087,?,61.111111,13
R_data_frame,1,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,76,16,0,82.608696,17.391304,0,0.644616,0.247631,0.365109,50.104959,73.456833,91.214767,57.64609,33.568677,0.991465,0.626588,0.364877,47.968469,0.521396,52.58849,0.756098,31,0.117647,6,0.882353,45,0.243902,10,0.837838,0.756098,0.794872,0.647175,0.879244,0.854141,0.826087,0.187636,0.812364,0.173913,0.826942,0.826087,0.824909,0.647175,0.879244,0.863674,0.821964,0.826087,0.045,0,0.043788,0.000106,43.788,0.106,9900,139180,18070,100,93.478261,?,27.777778,5
R_data_frame,1,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.714695,0.194219,0.288396,39.297765,58.022801,91.214767,36.938213,54.276554,0.991465,0.401502,0.589963,58.052177,0.631002,63.643398,0.853659,35,0.137255,7,0.862745,44,0.146341,6,0.833333,0.853659,0.843373,0.714867,0.958393,0.949875,0.858696,0.142292,0.857708,0.141304,0.859203,0.858696,0.858847,0.714867,0.958393,0.960717,0.85733,0.858696,0.045,0,0.04546,0.000092,45.46,0.092,9900,139180,18070,100,88.586957,?,44.444444,8
R_data_frame,1,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.689039,0.222154,0.328643,44.950123,66.12026,91.214767,46.978297,44.23647,0.991465,0.510634,0.480831,52.879005,0.574772,57.971979,0.780488,32,0.098039,5,0.901961,46,0.219512,9,0.864865,0.780488,0.820513,0.691775,0.923482,0.885765,0.847826,0.165377,0.834623,0.152174,0.849065,0.847826,0.846795,0.691775,0.923482,0.908229,0.844219,0.847826,0.045,0,0.044941,0.000071,44.941,0.071,9900,139180,18070,100,91.847826,?,27.777778,5
R_data_frame,1,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,79,13,0,85.869565,14.130435,0,0.707722,0.234959,0.365522,47.540963,73.53984,91.214767,61.265384,29.949383,0.991465,0.665928,0.325537,50.54615,0.549415,55.414438,0.731707,30,0.039216,2,0.960784,49,0.268293,11,0.9375,0.731707,0.821918,0.722672,0.86944,0.88825,0.858696,0.166204,0.833796,0.141304,0.870516,0.858696,0.855714,0.722672,0.86944,0.871547,0.8524,0.858696,0.048,0,0.047897,0.000069,47.897,0.069,9900,139180,18070,96.73913,83.695652,?,83.333333,22
R_data_frame,1,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.733462,0.204246,0.292416,41.326606,58.831617,91.214767,37.40645,53.808317,0.991465,0.406592,0.584873,56.320236,0.612176,61.744647,0.804878,33,0.078431,4,0.921569,47,0.195122,8,0.891892,0.804878,0.846154,0.736374,0.957676,0.948518,0.869565,0.143119,0.856881,0.130435,0.871189,0.869565,0.868682,0.736374,0.957676,0.956899,0.866473,0.869565,0.045,0,0.044175,0.000072,44.175,0.072,9900,139180,18070,100,93.478261,?,27.777778,5
R_data_frame,1,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,827,91,80,11,0,87.912088,12.087912,0,0.755317,0.225006,0.329685,45.484061,66.259388,90.361617,47.047721,43.313896,0.992985,0.517008,0.475977,52.023372,0.571685,57.572422,0.853659,35,0.1,5,0.9,45,0.146341,6,0.875,0.853659,0.864198,0.755503,0.929756,0.892142,0.879121,0.125462,0.874538,0.120879,0.87904,0.879121,0.878973,0.755503,0.929756,0.92058,0.877643,0.879121,0.047,0,0.047169,0.000076,47.169,0.076,9900,139345,17905,98.901099,90.10989,?,27.777778,5
R_data_frame,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,827,91,82,9,0,90.10989,9.89011,0,0.801551,0.202697,0.306179,40.974491,61.53521,90.361617,40.605852,49.755765,0.992985,0.446218,0.546767,55.901461,0.614302,61.864166,0.926829,38,0.12,6,0.88,44,0.073171,3,0.863636,0.926829,0.894118,0.80331,0.946585,0.935971,0.901099,0.09427,0.90573,0.098901,0.90349,0.901099,0.901315,0.80331,0.946585,0.94144,0.900667,0.901099,0.043,0,0.042894,0.000067,42.894,0.067,9900,139345,17905,100,87.362637,?,27.777778,5
R_data_frame,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,80,12,0,86.956522,13.043478,0,0.734743,0.206723,0.313758,41.827837,63.12547,91.214767,43.709497,47.50527,0.991465,0.475103,0.516362,55.784197,0.60635,61.15698,0.829268,34,0.098039,5,0.901961,46,0.170732,7,0.871795,0.829268,0.85,0.735462,0.924916,0.934783,0.869565,0.138336,0.861664,0.130435,0.869649,0.869565,0.869189,0.735462,0.924916,0.92827,0.867308,0.869565,0.042,0,0.041923,0.000071,41.923,0.071,9900,139180,18070,98.913043,85.869565,?,66.666667,15
R_data_frame,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,74,18,0,80.434783,19.565217,0,0.605902,0.233532,0.356798,47.252336,71.784715,91.214767,54.804119,36.410648,0.991465,0.595697,0.395768,49.984019,0.543305,54.798165,0.804878,33,0.196078,10,0.803922,41,0.195122,8,0.767442,0.804878,0.785714,0.606484,0.898613,0.896083,0.804348,0.195548,0.804452,0.195652,0.805854,0.804348,0.80472,0.606484,0.898613,0.900675,0.802857,0.804348,0.044,0,0.043099,0.000067,43.099,0.067,9900,139180,18070,97.826087,80.434783,?,55.555556,13
R_data_frame,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,84,8,0,91.304348,8.695652,0,0.822308,0.171435,0.266568,34.687685,53.6312,91.214767,32.153772,59.060995,0.991465,0.349498,0.641967,62.499453,0.679342,68.519008,0.853659,35,0.039216,2,0.960784,49,0.146341,6,0.945946,0.853659,0.897436,0.825573,0.96748,0.966397,0.913043,0.098601,0.901399,0.086957,0.915436,0.913043,0.912455,0.825573,0.96748,0.970417,0.910982,0.913043,0.043,0,0.04286,0.000069,42.86,0.069,9900,139180,18070,100,82.608696,?,88.888889,29
R_data_frame,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,77,15,0,83.695652,16.304348,0,0.664397,0.209253,0.332998,42.339817,66.996413,91.214767,45.012542,46.202225,0.991465,0.489267,0.502198,54.228288,0.589438,59.451216,0.731707,30,0.078431,4,0.921569,47,0.268293,11,0.882353,0.731707,0.8,0.672698,0.935438,0.923132,0.836957,0.183681,0.816319,0.163043,0.842435,0.836957,0.834583,0.672698,0.935438,0.939544,0.831193,0.836957,0.046,0,0.0458,0.00007,45.8,0.07,9900,139180,18070,100,83.695652,?,61.111111,13
R_data_frame,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,78,14,0,84.782609,15.217391,0,0.692013,0.220525,0.338876,44.620384,68.178886,91.214767,47.577433,43.637334,0.991465,0.517146,0.474319,52.872171,0.574698,57.964486,0.829268,34,0.137255,7,0.862745,44,0.170732,7,0.829268,0.829268,0.829268,0.692013,0.916786,0.904202,0.847826,0.155813,0.844187,0.152174,0.847826,0.847826,0.847826,0.692013,0.916786,0.922401,0.846007,0.847826,0.046,0,0.045126,0.000078,45.126,0.078,9900,139180,18070,100,83.152174,?,61.111111,12
R_data_frame,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,75,17,0,81.521739,18.478261,0,0.62512,0.236259,0.365233,47.80413,73.48175,91.214767,58.300246,32.914521,0.991465,0.633698,0.357767,49.593721,0.539062,54.370277,0.780488,32,0.156863,8,0.843137,43,0.219512,9,0.8,0.780488,0.790123,0.625272,0.879484,0.879656,0.815217,0.191592,0.808408,0.184783,0.814925,0.815217,0.814974,0.625272,0.879484,0.872052,0.812537,0.815217,0.049,0,0.048533,0.000078,48.533,0.078,9900,139180,18070,97.826087,84.23913,?,61.111111,12
R_data_frame,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,84,8,0,91.304348,8.695652,0,0.823162,0.195449,0.294272,39.546565,59.204968,91.214767,39.457952,51.756815,0.991465,0.428891,0.562574,58.275408,0.633428,63.888129,0.878049,36,0.058824,3,0.941176,48,0.121951,5,0.923077,0.878049,0.9,0.823968,0.947872,0.938775,0.913043,0.093818,0.906182,0.086957,0.913422,0.913043,0.912793,0.823968,0.947872,0.949514,0.911538,0.913043,0.051,0,0.051083,0.00007,51.083,0.07,9900,139180,18070,100,82.608696,?,72.222222,19
R_data_frame,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20211013.1108,826,92,75,17,0,81.521739,18.478261,0,0.62512,0.235947,0.367161,47.740947,73.869716,91.214767,57.920239,33.294528,0.991465,0.629568,0.361897,49.520194,0.538263,54.289668,0.780488,32,0.156863,8,0.843137,43,0.219512,9,0.8,0.780488,0.790123,0.625272,0.887135,0.872817,0.815217,0.191592,0.808408,0.184783,0.814925,0.815217,0.814974,0.625272,0.887135,0.886357,0.812537,0.815217,0.044,0,0.04426,0.000069,44.26,0.069,9900,139180,18070,97.826087,84.23913,?,61.111111,16
